gene_id,gene_symbol,specificity_score,mean_progenitor_residual,mean_differentiated_residual
ENSG00000187840,EIF4EBP1,0.5750696513109823,0.09206383585141117,0.0680277906872766
ENSG00000016391,CHDH,0.5750675817088107,0.022979652502515567,0.016980263920231886
ENSG00000135119,RNFT2,0.5750455979615229,0.010040887598609735,0.007420140942785316
ENSG00000039537,C6,0.5750220539279497,0.06029748391527749,0.04456368358845233
ENSG00000151812,SLC35F4,0.5749993780132948,0.0043104742767372545,0.0031860108353520145
ENSG00000229453,SPINK8,0.5749664387120593,0.002192545698693118,0.0016207998308381028
ENSG00000197140,ADAM32,0.5749620571492564,0.011261402431953348,0.008324937730715786
ENSG00000104863,LIN7B,0.5749542062447227,0.007749773110997104,0.0057291666494653165
ENSG00000113525,IL5,0.5749269813859818,0.0010685429481473488,0.0007900286317972948
ENSG00000197157,SND1,0.5749106141195419,0.158398951483585,0.11712031637019808
ENSG00000162456,KNCN,0.5749087900170313,0.00030506718367741823,0.00022556861277366898
ENSG00000164400,CSF2,0.5748831902877799,0.004661547100391355,0.003447138592884593
ENSG00000174197,MGA,0.5748657530652114,0.0424624699195355,0.03140254933604479
ENSG00000101417,PXMP4,0.5748639555420496,0.01475002934085754,0.010908266328331652
ENSG00000275183,LENG9,0.5748487695681878,0.024805996082488374,0.018346216109114695
ENSG00000081692,JMJD4,0.5748411653570171,0.010553832761510989,0.007805730536215454
ENSG00000251957,RNU6-1095P,0.5748323603082616,0.00011248765627415794,8.320010252535525e-05
ENSG00000181867,FTMT,0.5748231278980043,0.0003377780026829557,0.00024984275627664283
ENSG00000163702,IL17RC,0.5748165932373054,0.03893587588277262,0.028800296560493054
ENSG00000167588,GPD1,0.5747999800989899,0.022194124009585155,0.016417784094105048
ENSG00000164402,SEPTIN8,0.5747961184907668,0.02831039304927447,0.020942537056810148
ENSG00000214513,NOTO,0.5747939420496015,0.00019525329265219148,0.00014443938391979334
ENSG00000281910,SNORA50A,0.5747860103589103,9.72074834715871e-05,7.191194831640715e-05
ENSG00000104907,TRMT1,0.574785619153017,0.050692479301007884,0.03750123608057468
ENSG00000168843,FSTL5,0.5747768592053958,0.0030403833172742466,0.002249292612750921
ENSG00000122557,HERPUD2,0.5747602785423456,0.07265782402673215,0.05375631198663379
ENSG00000092850,TEKT2,0.5747417753489167,0.0015217142529295054,0.001125934340224693
ENSG00000161850,KRT82,0.5747402855778095,8.944602830757355e-05,6.618257569336202e-05
ENSG00000179335,CLK3,0.5747400371196297,0.030353082999082497,0.02245876416437626
ENSG00000151491,EPS8,0.5747282765082928,0.15632797912502444,0.11567530575732075
ENSG00000165943,MOAP1,0.5747178176845347,0.018733503340726352,0.013862499017789805
ENSG00000187210,GCNT1,0.574710745356529,0.13892495597323198,0.1028052658743657
ENSG00000153814,JAZF1,0.5746794211565125,0.14855481625010997,0.10994550720179146
ENSG00000173585,CCR9,0.5746544196512527,0.0061568522205190344,0.004557156077295008
ENSG00000165548,TMEM63C,0.5746434248068736,0.0026156792800000068,0.0019361508934316047
ENSG00000119522,DENND1A,0.5746281318923402,0.1868467161250435,0.13831438503742152
ENSG00000198959,TGM2,0.5746261680529139,0.094158474833832,0.06970192705646532
ENSG00000163082,SGPP2,0.574624761598628,0.08103339496654316,0.05998627627265851
ENSG00000143811,PYCR2,0.5746245600625931,0.03473259249443585,0.025711382421381317
ENSG00000100565,LRRC74A,0.5746245379729027,0.0011910384585626867,0.0008816862161689238
ENSG00000135617,PRADC1,0.5746123268141202,0.01391606350695517,0.010302114310620331
ENSG00000173578,XCR1,0.5745705095117427,0.0212999262913093,0.015771113622328983
ENSG00000184895,SRY,0.5745277618338943,2.751693567432176e-05,2.0377939912695338e-05
ENSG00000138356,AOX1,0.5745211728977627,0.11924169812198201,0.08830800369414467
ENSG00000167186,COQ7,0.574520351239029,0.0262295961176905,0.0194251767047568
ENSG00000235863,B3GALT4,0.5744951158284315,0.01198813571631507,0.008879118653685932
ENSG00000115368,WDR75,0.5744780817654529,0.022875347044938793,0.016944008594600306
ENSG00000124678,TCP11,0.5744624147169799,0.003882491384222926,0.002875986254624363
ENSG00000134086,VHL,0.5744454719213671,0.041569394804648586,0.03079499282923776
ENSG00000139974,SLC38A6,0.5743961048648606,0.04478735094408929,0.03318558544033572
ENSG00000028839,TBPL1,0.5743890797462006,0.02393645514868819,0.01773643870100816
ENSG00000170579,DLGAP1,0.5743851541633933,0.043410739408634914,0.03216701376617297
ENSG00000127328,RAB3IP,0.5743357089634287,0.05003630083663074,0.03708400189874532
ENSG00000167470,MIDN,0.5743217182798955,0.14297832992224196,0.10597330358112748
ENSG00000239732,TLR9,0.5743176743612946,0.00089575940036464,0.0006639338501710057
ENSG00000164093,PITX2,0.5743078951392598,0.01332429663707771,0.009876318833908975
ENSG00000134873,CLDN10,0.5743032366498921,0.11855339062696316,0.08787656320461502
ENSG00000170142,UBE2E1,0.5742936718521993,0.10254474842103715,0.07601328459770063
ENSG00000108846,ABCC3,0.5742919454094428,0.12602145370534137,0.09341650761848334
ENSG00000284188,C1orf202,0.5742772645140527,0.00025392385973133227,0.00018823862069735047
ENSG00000176177,ENTHD1,0.5742762714243553,0.0021655050444531095,0.0016053368868739343
ENSG00000136848,DAB2IP,0.5742749945729069,0.04026566271616932,0.029849984137156116
ENSG00000157500,APPL1,0.5742743995507273,0.06646592046940228,0.04927303728563718
ENSG00000116984,MTR,0.5742647233805341,0.04187704600667745,0.03104584878678838
ENSG00000073536,NLE1,0.574253582335065,0.013234296906783755,0.009811788157186854
ENSG00000108602,ALDH3A1,0.5742322159409727,0.15073696030735767,0.11176478745743933
ENSG00000135953,MFSD9,0.5742169142880891,0.014660877997125085,0.010871072790673567
ENSG00000101892,ATP1B4,0.5742085945227764,0.00021169187790084053,0.000156975327571375
ENSG00000161036,LRWD1,0.5742064215868301,0.01298668844180394,0.009630070886513891
ENSG00000018408,WWTR1,0.5741921727596748,0.13562839748847394,0.10057892807749212
ENSG00000105185,PDCD5,0.574176880325245,0.09677861755350456,0.07177330585149894
ENSG00000183098,GPC6,0.5741674944233706,0.14449888120648613,0.10716789305353111
ENSG00000180354,MTURN,0.574134307972725,0.04023749337732678,0.029846270680260793
ENSG00000113615,SEC24A,0.5741209554290929,0.08090394074100575,0.06001399645663384
ENSG00000171786,NHLH1,0.5741015464097883,0.0015771012374730727,0.0011699759082612687
ENSG00000151006,PRSS53,0.5740584803338206,0.0014090269701149173,0.0010454737791738213
ENSG00000187735,TCEA1,0.5740584517038781,0.09418353052069638,0.06988256804670166
ENSG00000153234,NR4A2,0.5740474527743322,0.16035144172528254,0.1189833779839853
ENSG00000166920,C15orf48,0.5740390298778265,0.17619388556903642,0.1307432326379538
ENSG00000029559,IBSP,0.5740105860734656,0.006723793178216267,0.004989916187686807
ENSG00000175879,HOXD8,0.5739856968194464,0.018716612366923947,0.013891538795441104
ENSG00000196116,TDRD7,0.5739827400314651,0.02806340287447695,0.020829013076808525
ENSG00000160588,MPZL3,0.5739517678609228,0.09608969189276496,0.07132802031480323
ENSG00000183876,ARSI,0.5739505578129049,0.00509972792215451,0.0037855808430944074
ENSG00000198663,C6orf89,0.5738688414478716,0.02323677720767761,0.017254665312622316
ENSG00000163792,TCF23,0.573866363592729,0.0032122503725119265,0.0023853078332024087
ENSG00000173662,TAS1R1,0.5738115928881049,0.003461138407378571,0.0025706993077815403
ENSG00000169435,RASSF6,0.573807531428732,0.09447862025086255,0.07017348882065629
ENSG00000123136,DDX39A,0.5737453610781086,0.0457346803802399,0.03397782534582151
ENSG00000197111,PCBP2,0.5737427805526729,0.12526751466623778,0.09306641285712126
ENSG00000079337,RAPGEF3,0.5737233371335013,0.04370356948733268,0.03247176914485402
ENSG00000140950,MEAK7,0.5737091767082502,0.01170342501334284,0.008696152836349487
ENSG00000172349,IL16,0.5737023842690148,0.06338903016719948,0.04710210932486811
ENSG00000141646,SMAD4,0.57370218873265,0.026001043808755085,0.019320456299503675
ENSG00000080546,SESN1,0.5736970919300461,0.06861097037626171,0.050983448597414736
ENSG00000148498,PARD3,0.5736801894238276,0.14993267191455734,0.11141968899778543
ENSG00000123561,SERPINA7,0.5736760834306975,0.006597954511257992,0.004903230045366552
ENSG00000161653,NAGS,0.573662243377162,0.0129667975883866,0.00963674262728244
ENSG00000276234,TADA2A,0.5736458064159418,0.019527244177102755,0.014513350138588713
ENSG00000214960,CRPPA,0.5736365766396455,0.05651288673073669,0.04200399491894531
ENSG00000065183,WDR3,0.5736298263437765,0.019168380903884612,0.014247560917099077
ENSG00000288701,PRRC2B,0.5735815672873804,0.06666219049735674,0.049558752258213226
ENSG00000221955,SLC12A8,0.5735784857931486,0.0806133371547745,0.05993122501321157
ENSG00000066777,ARFGEF1,0.5735699690536188,0.10552547374895187,0.078454649762513
ENSG00000174109,UQCC4,0.5735692095142167,0.019322654408333445,0.014365789963878807
ENSG00000140395,SKIC8,0.5735582436282152,0.05106958975327047,0.03797034702841438
ENSG00000205339,IPO7,0.5735399597540655,0.0831117149453591,0.06179835371140457
ENSG00000165125,TRPV6,0.5735299332657483,0.04222131337200773,0.03139526864594292
ENSG00000133466,C1QTNF6,0.5735216292279018,0.01365912408777129,0.010157107753667296
ENSG00000239900,ADSL,0.573510992994149,0.0293447330158147,0.021822085710036784
ENSG00000173928,SWSAP1,0.5734620208318693,0.006249562512634108,0.004648391119183453
ENSG00000178385,PLEKHM3,0.5734578963124943,0.048622999901829625,0.03616613669301028
ENSG00000198984,MIR345,0.5734544679347768,9.587218487528811e-05,7.131141946658679e-05
ENSG00000127831,VIL1,0.5734249959059285,0.045107948923655605,0.03355612963188691
ENSG00000156453,PCDH1,0.5734189805976048,0.03146417438832851,0.02340700262701415
ENSG00000184752,NDUFA12,0.5733689619184221,0.08222083266727745,0.061178685144388956
ENSG00000101448,EPPIN,0.5733476434444038,0.00016979280954545882,0.0001263500480852506
ENSG00000117054,ACADM,0.5733439793890197,0.06731823481470148,0.05009511081149436
ENSG00000161849,KRT84,0.5733242718739853,0.0002877028293210416,0.00021411236224698203
ENSG00000146122,DAAM2,0.5733098242570607,0.08557171613178652,0.06368739737228954
ENSG00000108799,EZH1,0.5733046342959562,0.029187410242167255,0.021723411851588718
ENSG00000283815,MIR18A,0.5732934122038751,0.0001446447130906346,0.00010766014513996363
ENSG00000157881,PANK4,0.5732827325131298,0.005272898751070858,0.003924829441361825
ENSG00000168566,SNRNP48,0.5732485094802656,0.015991723366664025,0.011904944661592835
ENSG00000068697,LAPTM4A,0.5732323942107115,0.14523328099116312,0.10812518663545459
ENSG00000178568,ERBB4,0.5732231451781531,0.09927096312433967,0.07390934887001824
ENSG00000164151,ICE1,0.5732217555547894,0.03543832608590032,0.026384739320264413
ENSG00000175018,TEX36,0.5732052688240298,0.000549185363991212,0.0004089100930130541
ENSG00000139209,SLC38A4,0.5731893861073672,0.0634470915248273,0.04724423155724854
ENSG00000183439,TRIM61,0.5731875020232899,0.005758584531640136,0.004288013678043353
ENSG00000128881,TTBK2,0.5731772023291175,0.033562130545377246,0.02499241490583196
ENSG00000102144,PGK1,0.5731376550828791,0.12797385491325675,0.09531256463764673
ENSG00000127080,IPPK,0.5731308814899977,0.014828890831783037,0.011044589922266737
ENSG00000112146,FBXO9,0.5730568272998826,0.047930523009930434,0.03570956419707221
ENSG00000165186,PTCHD1,0.5730537872560998,0.008563367659076096,0.006380024827830368
ENSG00000167566,NCKAP5L,0.5730362896125307,0.03162592004841388,0.023564162362943245
ENSG00000147100,SLC16A2,0.5730252766697569,0.035426530415181325,0.026397147976580392
ENSG00000171241,SHCBP1,0.5730220727318653,0.037265949887594935,0.02776810667139702
ENSG00000023287,RB1CC1,0.5729647987386168,0.09152545235307444,0.06821464434146579
ENSG00000130560,UBAC1,0.5729280633644357,0.041448136711346145,0.03089626280706471
ENSG00000168476,REEP4,0.5729246945456425,0.026547091975400016,0.01978900110652442
ENSG00000095585,BLNK,0.5729035290207898,0.07519931717496613,0.05606068274770369
ENSG00000163541,SUCLG1,0.5728654580847403,0.051069512352769283,0.03807796832010958
ENSG00000174886,NDUFA11,0.5728313435678102,0.11046953366354417,0.08237873643197498
ENSG00000157045,NTAN1,0.5728257678948304,0.04444193053891602,0.03314174853027604
ENSG00000040633,PHF23,0.5728180501629151,0.015832232505786033,0.011806967238850486
ENSG00000209645,SNORD105,0.5728012197925691,2.1145897672058477e-05,1.5770744509178723e-05
ENSG00000120440,TTLL2,0.5727908557576096,0.0008819803066436689,0.0006578143632225349
ENSG00000119636,BBOF1,0.5727765886553084,0.011455668256061072,0.008544570026993102
ENSG00000128595,CALU,0.5727394622487106,0.10985579600326897,0.08195182900645034
ENSG00000198570,RD3,0.5727271712216717,0.0013046794654450228,0.0009733327033543722
ENSG00000142765,SYTL1,0.5727046614056049,0.06396435881878157,0.04772385175347407
ENSG00000183570,PCBP3,0.5726873947364258,0.033451319736756184,0.02495981353456691
ENSG00000281295,ENSG00000281295,0.5726574811845936,3.7748236392343734e-05,2.81694153150226e-05
ENSG00000081181,ARG2,0.5726531659654174,0.054213764475367646,0.04045743913872644
ENSG00000163960,UBXN7,0.5726401298443942,0.0377391513516929,0.028164632516803904
ENSG00000113595,TRIM23,0.5726330770434803,0.017070925174879677,0.012740355135746657
ENSG00000138758,SEPTIN11,0.5726253789236238,0.09660968418029295,0.07210390717657682
ENSG00000131469,RPL27,0.5726198333112058,0.2936237269118612,0.2191488140145782
ENSG00000221500,SNORD100,0.5726051944897645,0.001451033609357232,0.0010830572848935878
ENSG00000172938,MRGPRD,0.5725509576500364,2.8839632380723646e-05,2.153078792054055e-05
ENSG00000166483,WEE1,0.5725310319135634,0.04617232640818253,0.03447365404437275
ENSG00000179134,SAMD4B,0.5725248578517509,0.049473976648273105,0.03693969774468024
ENSG00000227500,SCAMP4,0.5725102055345929,0.05579021482530848,0.0416582049338
ENSG00000144061,NPHP1,0.5724845770872415,0.011334346156033858,0.00846417175985858
ENSG00000104691,UBXN8,0.5724767570376936,0.02663417204854427,0.019890288064673214
ENSG00000147724,FAM135B,0.5724725987063891,0.00671187733416029,0.0050124870272555315
ENSG00000164494,PDSS2,0.5724395859933339,0.0723061673624561,0.05400614424504009
ENSG00000165832,TRUB1,0.572428082447029,0.010172873805112271,0.007598570533580953
ENSG00000150787,PTS,0.572420224233835,0.04925663957717136,0.036793149532044156
ENSG00000104899,AMH,0.5724200467437498,0.001303925932568516,0.000973992075345405
ENSG00000136731,UGGT1,0.5724155551893939,0.048133047236815385,0.035954547519217596
ENSG00000262165,C17orf114,0.5723981858994299,0.0017917934339681681,0.001338533457534219
ENSG00000105221,AKT2,0.5723558209094357,0.021495451061001182,0.016060646519777025
ENSG00000164941,INTS8,0.5723482843276413,0.027693960365755617,0.020692592235321435
ENSG00000105647,PIK3R2,0.5723300783847993,0.008135343810422207,0.0060790826502337796
ENSG00000164100,NDST3,0.5723295325939646,0.004503422256256634,0.003365160439180747
ENSG00000117153,KLHL12,0.5723230746724794,0.012320591864000887,0.009206745420192194
ENSG00000138080,EMILIN1,0.5723087683488781,0.04720517917355572,0.035276833656238196
ENSG00000100918,REC8,0.5723034051326493,0.02847091982657886,0.0212770278026683
ENSG00000075391,RASAL2,0.5722775450065665,0.17277280173785994,0.1291310615980281
ENSG00000071127,WDR1,0.572275418699823,0.08505654805880963,0.06357214588728582
ENSG00000122547,EEPD1,0.5722434383671149,0.15540268319322822,0.11616475257618249
ENSG00000234906,APOC2,0.5722055584469506,0.04929397553689803,0.036853344790938485
ENSG00000088386,SLC15A1,0.5722022419313197,0.01958347739918002,0.01464127036322141
ENSG00000047457,CP,0.5721856179821185,0.09693932583294577,0.07248004226444539
ENSG00000153207,AHCTF1,0.5721832639869608,0.07248365272917479,0.05419543296115147
ENSG00000174483,BBS1,0.5721798469881969,0.0025156388577528953,0.001880948807811615
ENSG00000159423,ALDH4A1,0.5721684786162895,0.02685856001912932,0.020083138139572188
ENSG00000171564,FGB,0.5721636349693111,0.13372483178982106,0.09999297832055687
ENSG00000011295,TTC19,0.5721597166959784,0.05443135111805264,0.0407017900831046
ENSG00000138382,METTL5,0.5721505675987266,0.050620210011801794,0.03785337173128909
ENSG00000197077,KIAA1671,0.5721302896945634,0.0658294870217875,0.04923082040736666
ENSG00000115761,NOL10,0.5720472399302827,0.05559670862741637,0.0415923078499503
ENSG00000173692,PSMD1,0.5720137970441815,0.06611879253191812,0.049470714003727885
ENSG00000156304,SCAF4,0.5720132105390117,0.03325864188942557,0.02488449410228648
ENSG00000213918,DNASE1,0.5720104470165829,0.020669314221366857,0.015465190540165312
ENSG00000174599,TRAM1L1,0.5720068433215423,0.0031431605627880955,0.002351809645149138
ENSG00000134020,PEBP4,0.5719956389812361,0.007618980638107668,0.005701017136136907
ENSG00000167306,MYO5B,0.571964898842618,0.11825911111058277,0.08850027456130434
ENSG00000111913,RIPOR2,0.571957169939697,0.3068536557601277,0.22964395610210334
ENSG00000137819,PAQR5,0.5719561307866606,0.03608030011882754,0.027001985701246088
ENSG00000117410,ATP6V0B,0.571943225587155,0.15237419681960693,0.11404070242704481
ENSG00000172456,FGGY,0.57188951530916,0.08359082434343272,0.06257521316163332
ENSG00000136717,BIN1,0.5718857799501879,0.06113068355908456,0.04576248585038937
ENSG00000173699,SPATA3,0.571872896158162,0.0005666280791512886,0.0004242006223974158
ENSG00000064933,PMS1,0.5718356009819036,0.031444945751439905,0.0235445402082407
ENSG00000103449,SALL1,0.5717941943420348,0.00694475380509652,0.00520079414522478
ENSG00000169994,MYO7B,0.5717670331551177,0.061321837391017694,0.045927853191232736
ENSG00000102572,STK24,0.5717611242233113,0.11503171044679257,0.08615669774212259
ENSG00000070388,FGF22,0.5717494272377206,0.0009236911406445057,0.0006918612265998531
ENSG00000115661,STK16,0.5717254896080258,0.02258479072653316,0.01691806709080372
ENSG00000130734,ATG4D,0.5716899320344562,0.019984067598751203,0.01497206242724818
ENSG00000133106,EPSTI1,0.5716788890494313,0.07703139169418804,0.057714517538656446
ENSG00000137745,MMP13,0.5716353265012463,0.0042105892988815495,0.0031552768463283714
ENSG00000196372,ASB13,0.5715901044969344,0.016739269341918446,0.012546173513413951
ENSG00000244752,CRYBB2,0.5715695370400947,0.004877669722175936,0.0036561470858982414
ENSG00000196581,AJAP1,0.5715556651593308,0.016625677683754767,0.012462788579841937
ENSG00000206923,RNU6-432P,0.5715556488612882,0.0001928060811831083,0.00014452954233358054
ENSG00000100744,GSKIP,0.5715471736540723,0.0184597144614256,0.013838082312560908
ENSG00000160200,CBS,0.5715175880865256,0.03352364710073405,0.025133597749723104
ENSG00000146282,RARS2,0.5715134369202038,0.028440356182723815,0.02132287656992051
ENSG00000074201,CLNS1A,0.5714828510259501,0.1069553037340786,0.08019870017359412
ENSG00000109794,FAM149A,0.5714771138418226,0.03006574529916852,0.02254483974604525
ENSG00000102317,RBM3,0.5714359485995132,0.15398731412927855,0.11548700667023325
ENSG00000128699,ORMDL1,0.5714274500451724,0.05218059611755031,0.03913562628903051
ENSG00000181722,ZBTB20,0.5714253922649117,0.2207264607684757,0.16554699462278794
ENSG00000214978,GSG1L2,0.5713740373474225,0.0003073336266560472,0.0002305515528715864
ENSG00000166136,NDUFB8,0.5713542018147523,0.09179408426161713,0.0688664726574674
ENSG00000116473,RAP1A,0.571341517861815,0.15245920408726132,0.11438505511837761
ENSG00000155897,ADCY8,0.5713394158056925,0.0009095460014032755,0.0006824078814224878
ENSG00000146476,ARMT1,0.5713284645930021,0.01845350937139309,0.013845790444762297
ENSG00000168484,SFTPC,0.5713256874535643,0.07418776797513713,0.05566420543392982
ENSG00000175787,ZNF169,0.5713024305169302,0.01940797963780034,0.014563483813246883
ENSG00000146006,LRRTM2,0.5712927747508004,0.002860452669257236,0.00214652938211734
ENSG00000196739,COL27A1,0.5712095426339038,0.04477580538967289,0.03361190008038495
ENSG00000125388,GRK4,0.5711921713169636,0.009546148738100425,0.007166525590209151
ENSG00000173327,MAP3K11,0.5711626039493125,0.042742180649790615,0.03209146629111405
ENSG00000116096,SPR,0.5711510682442654,0.035727884982270884,0.026826291957464898
ENSG00000139971,ARMH4,0.5711464925933888,0.0332459830551329,0.02496322156446268
ENSG00000153317,ASAP1,0.5710865364807598,0.26584167945147713,0.19965989074782928
ENSG00000184497,TMEM255B,0.5710599905852382,0.040824316558105964,0.030664348785561468
ENSG00000242689,CNTF,0.5710320038482348,0.00024907104180019694,0.00018710598526953872
ENSG00000128191,DGCR8,0.5709915643228833,0.016612750166240513,0.012481813053692389
ENSG00000137135,ARHGEF39,0.5709824971349349,0.006647105199024217,0.004994416620607621
ENSG00000076555,ACACB,0.570914631751209,0.0707234996385907,0.05315403949831185
ENSG00000100519,PSMC6,0.570901535977126,0.05663871589362448,0.04257053881031414
ENSG00000176444,CLK2,0.5708932381838726,0.01826001966869407,0.013724979359815885
ENSG00000172977,KAT5,0.5708820559084643,0.015144503857839465,0.011383749572266151
ENSG00000164053,ATRIP,0.5708679157040435,0.009568012276608267,0.007192453697045497
ENSG00000180104,EXOC3,0.5708594561282391,0.02367260922568281,0.01779575741264602
ENSG00000065243,PKN2,0.5708256389666092,0.08815764102824465,0.06628118408802082
ENSG00000139112,GABARAPL1,0.5708157878249768,0.10585465195754598,0.07958985433561751
ENSG00000166503,HDGFL3,0.57081283458457,0.08104094096249899,0.06093368899038132
ENSG00000207947,MIR152,0.5708055003438476,1.8920238804874728e-05,1.4226321264145914e-05
ENSG00000126778,SIX1,0.5708054832654281,0.013795274038451124,0.0103728085096211
ENSG00000109667,SLC2A9,0.570793340297871,0.05909742056066419,0.044438161213685066
ENSG00000121210,TMEM131L,0.5707900843281367,0.16586728303567416,0.12472515644391582
ENSG00000252658,RNU6-786P,0.5707833549618966,0.0004565596550133019,0.00034332291171603136
ENSG00000221858,OR2A12,0.5707735183999111,0.00020588198842416165,0.00015482498516025564
ENSG00000237489,C10orf143,0.5707704272782835,0.00811579953930015,0.006103226449835811
ENSG00000181585,TMIE,0.5707577389715064,0.0032139162800449276,0.0024170477185095876
ENSG00000142303,ADAMTS10,0.5707473529480891,0.043603602900585084,0.032793777963923174
ENSG00000144366,GULP1,0.5707466871325653,0.080201067587554,0.06031848232080312
ENSG00000130758,MAP3K10,0.5707188403874239,0.009940396890009985,0.007476930498835451
ENSG00000169856,ONECUT1,0.5707126319260772,0.06250705229818357,0.047017511907151775
ENSG00000132305,IMMT,0.5706900494722913,0.04189427381128349,0.03151558124054808
ENSG00000154229,PRKCA,0.5706762888876574,0.17884716044353105,0.13454795325942964
ENSG00000259330,INAFM2,0.570666637921516,0.015156071796297892,0.011402466567709841
ENSG00000091009,RBM27,0.5706581255799292,0.016286008628072994,0.012252985032137136
ENSG00000012171,SEMA3B,0.5706547354464714,0.042380705469315647,0.03188610217604218
ENSG00000101974,ATP11C,0.5706243901918098,0.059892929419120576,0.04506740955094721
ENSG00000049246,PER3,0.5706196092731071,0.050797253485401025,0.03822396600985944
ENSG00000115875,SRSF7,0.5706170974910643,0.13400752715301484,0.10083914628567117
ENSG00000135773,CAPN9,0.5705979650896985,0.06433631985678918,0.0484161324704382
ENSG00000152254,G6PC2,0.5705813269174592,0.0005086801745304095,0.0003828319562267115
ENSG00000185551,NR2F2,0.5705680775823562,0.09728976029944932,0.07322409093402853
ENSG00000186666,BCDIN3D,0.5705414379764517,0.006949447662399161,0.005230995684620253
ENSG00000163071,SPATA18,0.5704836580685169,0.008355321322129534,0.006290709644678693
ENSG00000141252,VPS53,0.5704785855733163,0.06574935828978329,0.04950362394741475
ENSG00000179008,C14orf39,0.5704612725818401,0.003017506440221816,0.0022720839057887724
ENSG00000156298,TSPAN7,0.5704422136350474,0.06833827522008745,0.05146049420234581
ENSG00000170209,ANKK1,0.5704128775219582,0.0013742504715493916,0.0010349701574089531
ENSG00000119537,KDSR,0.5703965327017652,0.06818345945053862,0.05135348641338145
ENSG00000174669,SLC29A2,0.5703925121252523,0.010955930310021103,0.008251773292538277
ENSG00000207691,MIR183,0.5703758481695705,5.858407475787633e-06,4.4127277670320294e-06
ENSG00000067082,KLF6,0.5703251792232256,0.2540877054995429,0.19142603781020648
ENSG00000117640,MTFR1L,0.5703172827962258,0.032513867226090475,0.024496271177356203
ENSG00000141579,ZNF750,0.5703046054689139,0.03321070925684402,0.025022573340510466
ENSG00000177938,CAPZA3,0.5703001203652583,0.0016170550090635518,0.0012183906647474263
ENSG00000187607,ZNF286A,0.5702961469749519,0.014092148457844306,0.010618080661875227
ENSG00000196588,MRTFA,0.570283055833774,0.13578966029904374,0.1023195714411742
ENSG00000120314,WDR55,0.5702634281649839,0.011855004727800475,0.008933641610520704
ENSG00000137692,DCUN1D5,0.57025155825528,0.0392263481174028,0.029561448337583222
ENSG00000108797,CNTNAP1,0.5702286173442316,0.005413500850357357,0.004080061355569907
ENSG00000119812,FAM98A,0.5702250282503034,0.03272129231514366,0.02466182959998292
ENSG00000172375,C2CD2L,0.5702153084705027,0.012142886643205167,0.009152379307784852
ENSG00000189350,TOGARAM2,0.570211873383968,0.01946216183486626,0.014669294810128705
ENSG00000213463,SYNJ2BP,0.5701707917428115,0.03827136984248488,0.02885127199874793
ENSG00000123146,ADGRE5,0.5701124410534809,0.18230463841699962,0.13746498120422537
ENSG00000197329,PELI1,0.5700929119413466,0.2299766785236627,0.1734254226189728
ENSG00000176153,GPX2,0.5700918991773901,0.13626779562615005,0.10275997484870963
ENSG00000205129,CFAP96,0.570037714282551,0.01338417736259014,0.010095282026224957
ENSG00000167685,ZNF444,0.570037615928488,0.0184302578614488,0.013901394202300094
ENSG00000133246,PRAM1,0.5700303193758374,0.10302373328511778,0.07771004487237575
ENSG00000144369,FAM171B,0.570022037903897,0.06292540695872664,0.04746577579294016
ENSG00000185909,KLHDC8B,0.5700167192699235,0.01882835132233889,0.014202875106342383
ENSG00000185352,HS6ST3,0.570008680979488,0.03046247488458979,0.02297964959717051
ENSG00000100425,BRD1,0.5699946311501929,0.04641881093935761,0.03501846654111449
ENSG00000166012,TAF1D,0.5699689214473087,0.0853851253034366,0.06442150816461313
ENSG00000143198,MGST3,0.569906717162636,0.19433777056811585,0.14666149249664479
ENSG00000213722,DDAH2,0.5699063397851387,0.08753589019280753,0.06606108545376903
ENSG00000139496,NUP58,0.5699029971771926,0.06108156543733011,0.04609731542463315
ENSG00000202283,ENSG00000202283,0.5698871379511942,6.903104839012517e-07,5.210003843927625e-07
ENSG00000053328,METTL24,0.5698827267643957,0.021120848819798914,0.0159408970936385
ENSG00000086205,FOLH1,0.5698783953197679,0.004493392872556251,0.0033914346791794757
ENSG00000198598,MMP17,0.5698707766192112,0.011169690729376973,0.00843070147820693
ENSG00000172594,SMPDL3A,0.5698120641141607,0.054177030540960944,0.040901740079990104
ENSG00000103249,CLCN7,0.56979636834394,0.03368380122531037,0.025431705816633746
ENSG00000147138,GPR174,0.5697908979036503,0.028803879437470398,0.02174778704833056
ENSG00000169255,B3GALNT1,0.5697841315954284,0.01242118971048226,0.009378627135420788
ENSG00000124334,IL9R,0.5697684594608445,0.005225941001288511,0.003946102334058041
ENSG00000188396,DYNLT4,0.5697671662638132,0.0032431490328197234,0.0024489112066046082
ENSG00000258986,TMEM179,0.5697660113570784,0.00026991518367839554,0.0002038146954267251
ENSG00000156500,PABIR3,0.5697275104829836,0.0205638766165012,0.015530354815413115
ENSG00000165556,CDX2,0.5696984523991602,0.035598667562942596,0.026888192657629557
ENSG00000106829,TLE4,0.5696981216403822,0.15107191091748368,0.11410697098314282
ENSG00000242612,DECR2,0.5696891386486875,0.017212524163523747,0.013001364422016345
ENSG00000138193,PLCE1,0.5696616070359554,0.08058729048321142,0.060877904797405395
ENSG00000145888,GLRA1,0.5696444861330898,0.002653307150419166,0.0020045228031902794
